Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,Return,Return,Return,Return,Return,Return,,,,,,,,,,,,,,,,,,,,,,,,,,,Return,,,,,,,Total,0,
Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,0,Balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product name,Net Look 40 mg  SGC,Mfg.date:,,,,,Product name,Net Look 20 mg  SGC,Mfg.date:,,,,,Product name,Net Look 10 mg  SGC,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,Product name,0,Mfg.date:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code No.,09-50-331-003,Expiry date,,,,,Code No.,09-50-331-002,Expiry date,,,,,Code No.,09-50-331-001,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,Code No.,0,Expiry date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,Batch No.,,,,Quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,Date,IN,OUT,Balance,Recipt note,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
